41 51 50
-9 85 74
38 7 74
35 27 74
54 47 74
57 67 74
48 87 74
26 17 74
26 17 74
21 57 74
97 77 74
197 97 74
136 27 74
-21 57 74
58 77 74
-13 97 74
-26 17 74
70 37 74
-9 67 74
-27 87 74
52 17 74
38 27 74
38 57 74
58 77 74
81 97 66
-6 17 66
21 57 66
52 77 66
17 87 66
57 17 66
18 37 66
-19 57 66
66 77 66
16 7 66
38 37 66
38 37 66
-22 67 66
-102 97 66
339 27 66
-4 47 66
0 67 66
-55 87 66
-17 17 66
-9 37 66
57 73 66
49 95 66
57 16 48
60 36 48
60 56 48
-1 85 48
86 16 48
86 16 48
80 51 48
64 86 48
36 6 48
8 26 48
34 56 48
72 76 48
42 96 48
42 16 48
36 36 48
65 56 48
70 86 48
49 6 48
49 26 48
52 46 48
246 66 48
51 86 48
-98 6 48
-98 6 48
-120 46 51
21 86 51
10 96 51
-66 26 51
21 36 51
65 66 51
61 76 51
43 96 51
53 16 51
18 36 51
74 56 51
52 76 51
68 6 51
68 6 51
70 16 51
32 66 51
11 86 51
43 6 51
22 26 51
99 46 51
20 66 51
11 86 51
43 6 51
18 26 51
32 45 47
71 65 47
3 85 47
72 5 47
36 35 47
36 35 47
-9 65 47
-2 85 47
26 5 47
27 25 47
-8 45 47
51 75 47
12 95 47
51 15 47
10 45 47
44 65 47
44 75 47
-12 5 47
178 25 47
41 45 47
41 45 47
-4 46 47
39 85 47
9 14 47
50 35 47
-14 65 53
2 85 53
-57 5 53
-57 5 53
-14 35 53
65 55 53
57 75 53
80 95 53
75 15 53
42 45 53
6 55 53
80 65 53
35 5 53
48 25 53
77 45 53
9 75 53
8 5 53
26 15 53
42 45 53
24 55 53
58 75 53
-40 5 53
60 25 53
26 35 53
58 64 67
58 64 67
265 90 67
401 4 67
-173 34 67
83 54 67
-142 74 67
-12 4 67
-12 24 67
28 54 67
-3 74 67
56 94 67
16 14 67
137 34 67
28 54 67
92 74 67
92 74 67
45 4 67
28 34 67
55 57 67
1 84 67
-14 94 67
48 24 67
33 34 67
29 44 67
42 64 67
24 84 67
28 24 67
50 44 67
57 64 67
68 74 67
33 94 67
33 94 67
23 34 67
45 54 67
41 74 67
-18 94 67
27 14 67
372 34 67
236 54 67
-83 74 67
1 94 67
-21 14 67
-44 34 67
-42 44 67
8 74 67
64 94 67
49 4 67
42 34 67
130 54 67
21 74 67
89 91 67
55 3 70
39 23 70
21 53 70
26 83 70
-20 3 70
38 23 70
42 33 70
64 63 70
71 83 70
4 3 70
35 19 70
58 43 70
28 63 70
38 83 70
48 3 70
38 23 70
-27 33 70
27 63 70
59 93 70
67 13 70
179 33 70
-115 63 70
20 93 70
-27 13 66
-66 33 66
-56 63 66
7 83 66
-5 23 66
20 43 66
9 63 66
9 63 66
43 83 66
51 13 66
65 43 66
61 63 66
58 83 66
39 13 66
26 23 66
80 33 66
76 63 66
36 83 66
-4 3 66
34 23 66
-4 43 66
19 63 66
66 93 66
66 93 66
36 42 64
22 62 64
-98 82 64
279 2 64
182 22 64
-59 42 64
-73 72 64
-82 84 64
-22 12 64
-72 22 64
81 52 64
0 72 64
19 92 64
48 12 64
40 22 64
45 52 64
69 66 64
54 92 64
49 11 64
34 32 64
2 52 64
2 52 64
73 82 64
6 12 64
35 32 64
8 52 66
54 72 66
-6 90 66
61 12 66
38 42 66
21 62 66
50 92 66
-13 12 66
10 32 66
40 52 66
54 72 66
33 92 66
225 32 66
-145 52 66
-122 72 66
135 92 66
118 12 66
24 32 66
8 52 66
-27 72 66
-10 82 66
-33 12 66
32 31 66
-3 52 66
74 81 61
74 81 61
73 11 61
60 31 61
96 71 61
22 81 61
23 11 61
36 31 61
36 31 61
56 61 61
-2 81 61
70 21 61
87 31 61
0 61 61
53 81 61
53 81 61
55 41 61
66 61 61
37 81 61
133 1 61
153 21 61
170 41 61
84 71 61
-227 91 64
-10 31 64
83 51 64
43 71 64
22 1 64
96 21 64
56 51 64
9 71 64
58 91 64
26 21 64
70 38 64
35 61 64
71 93 64
34 21 64
2 41 64
12 61 64
64 81 64
27 1 64
52 11 64
-9 41 64
36 61 64
-36 0 69
60 20 69
7 40 69
24 60 69
344 70 69
247 97 69
-34 30 69
20 50 69
-40 84 69
104 10 69
104 10 69
-38 20 69
-4 60 69
-20 90 69
-6 20 69
49 40 69
83 60 69
75 80 69
26 0 69
18 20 69
21 60 69
40 80 69
41 0 69
20 20 78
48 40 78
48 40 78
32 0 78
23 20 78
18 30 78
26 70 78
-98 90 78
23 0 78
35 40 78
11 60 78
38 80 78
38 10 78
41 20 78
33 40 78
19 70 78
29 0 78
-12 20 78
69 50 78
10 70 78
50 90 78
-19 0 78
57 29 93
105 69 93
176 89 93
35 19 93
-13 49 93
-13 49 93
-35 99 93
76 19 93
56 59 93
35 65 93
28 99 93
34 19 93
80 39 93
1 59 93
39 79 93
33 99 93
-12 19 93
22 39 93
54 59 93
51 89 93
45 9 93
29 29 93
29 29 93
37 69 80
16 9 80
122 29 80
105 49 80
-106 69 80
-11 72 80
280 9 80
-124 29 80
-25 49 80
13 69 80
80 79 80
168 9 80
88 29 80
18 49 80
-7 69 80
-7 69 80
22 99 80
26 23 80
-8 49 80
24 79 80
60 99 80
49 19 80
25 39 80
18 58 64
43 78 64
67 98 64
35 18 64
64 48 64
-18 68 64
13 98 64
13 98 64
27 33 64
97 68 64
122 88 64
-155 18 64
258 48 64
-27 68 64
34 88 64
8 98 64
11 28 64
102 48 64
122 68 64
43 88 64
29 8 64
25 38 64
11 48 64
54 88 50
66 8 50
11 28 50
-13 48 50
26 74 50
43 8 50
43 8 50
52 48 50
12 68 50
91 98 50
50 28 50
4 48 50
26 68 50
26 68 50
44 28 50
7 48 50
19 68 50
-2 88 50
22 8 50
32 38 50
221 68 50
407 87 54
-41 27 54
-50 37 54
39 67 54
-188 77 54
-69 87 54
-21 1 54
75 57 54
75 77 54
65 87 54
48 16 54
38 27 54
35 57 54
29 77 54
3 97 54
3 97 54
37 17 54
44 37 54
26 57 54
-2 77 54
-2 77 54
-1 97 54
45 27 54
40 37 54
25 67 54
34 87 54
51 17 74
74 37 74
74 37 74
49 67 74
-38 87 74
84 7 74
179 27 74
64 47 74
-24 67 74
-257 87 74
-33 7 74
-7 27 74
-84 47 74
-44 57 74
34 67 74
42 7 74
68 27 74
57 47 74
24 77 74
-2 87 74
51 17 74
27 37 74
11 57 74
33 77 74
34 7 74
28 15 74
51 56 69
-8 66 69
83 86 69
0 16 69
38 56 69
38 56 69
27 96 69
108 26 69
120 48 69
128 59 69
267 78 69
-62 16 69
-62 16 69
36 65 69
23 86 69
-12 6 69
43 26 69
24 36 69
36 66 69
35 76 69
85 16 69
57 46 67
26 66 67
-18 86 67
97 6 67
55 26 67
74 56 67
32 76 67
12 16 67
39 26 67
44 46 67
-11 86 67
56 96 67
33 36 67
70 56 67
19 76 67
50 96 67
28 16 67
-3 36 67
56 50 67
49 86 67
41 6 67
4 16 67
29 40 67
-14 65 63
17 85 63
17 85 63
-17 95 63
81 35 63
56 55 63
81 75 63
-13 95 63
27 15 63
18 35 63
54 55 63
88 75 63
33 5 63
24 35 63
24 35 63
68 75 63
55 85 63
-24 5 63
-4 15 63
54 45 63
44 65 63
41 85 63
33 5 63
-58 45 63
58 63 63
12 95 54
11 5 54
100 35 54
230 55 54
76 65 54
113 95 54
73 15 54
73 15 54
76 45 54
76 45 54
1 85 54
21 5 54
28 45 54
25 55 54
84 75 54
-8 95 54
44 24 54
71 35 54
17 65 54
57 75 54
16 5 54
17 25 54
17 25 54
9 55 54
8 75 54
8 75 54
12 14 70
64 34 70
71 54 70
2 74 70
36 94 70
36 14 70
20 34 70
54 64 70
25 84 70
44 14 70
44 14 70
85 34 70
107 64 70
268 94 70
-46 4 70
3 24 70
5 54 70
26 74 70
51 94 70
51 94 70
7 34 70
9 54 70
21 74 70
40 2 70
23 34 70
65 44 70
21 74 70
57 4 70
35 24 70
29 34 70
29 44 70
11 74 70
56 94 70
18 4 70
56 34 70
22 54 70
57 74 70
-46 94 70
60 14 70
25 44 70
97 54 70
58 74 70
6 4 70
-9 24 70
117 44 70
168 64 70
251 84 70
3 4 70
-132 23 56
144 43 56
58 63 56
35 3 56
5 23 56
17 33 56
43 63 56
10 83 56
23 88 56
90 23 56
59 43 56
49 63 56
9 83 56
49 3 56
49 3 56
72 23 56
12 53 56
13 82 56
53 13 56
92 33 56
17 53 56
32 73 56
-56 83 56
57 13 56
57 13 56
75 38 56
36 63 56
10 93 56
29 13 56
43 33 56
43 33 56
43 43 56
22 83 56
12 3 56
28 33 56
-129 63 56
1 83 56
1 83 56
-69 23 56
-69 23 56
-17 53 56
-19 79 56
28 3 56
42 23 56
88 43 56
88 43 56
74 73 56
54 93 56
48 23 56
90 42 56
-1 72 48
-24 2 48
-24 2 48
-21 32 48
39 52 48
75 72 48
81 92 48
59 12 48
82 22 48
17 62 48
39 65 48
4 92 48
28 29 48
39 42 48
-21 72 48
43 85 48
52 12 48
52 12 48
124 42 48
36 72 48
-132 2 48
-148 22 48
-74 42 48
-169 59 48
37 82 53
38 2 53
39 22 53
-11 42 53
-11 42 53
12 82 53
42 2 53
45 22 53
45 22 53
28 52 53
36 72 53
3 2 53
26 22 53
-11 42 53
6 62 53
26 82 53
26 82 53
45 12 53
12 32 53
54 65 53
37 72 53
64 12 53
22 22 53
27 32 53
-45 62 53
55 91 64
101 11 64
404 31 64
97 51 64
165 71 64
104 91 64
181 8 64
-17 21 64
-121 41 64
42 81 64
80 1 64
80 1 64
45 41 64
45 41 64
54 81 64
9 1 64
-2 21 64
26 55 64
81 81 64
59 93 64
22 1 64
23 31 64
16 51 64
26 91 64
17 11 63
6 31 63
6 31 63
41 61 63
37 1 63
-9 31 63
-9 51 63
65 71 63
70 81 63
123 4 63
-30 11 63
113 41 63
51 61 63
-2 71 63
16 91 63
-65 11 63
82 21 63
58 41 63
-1 61 63
11 71 63
67 21 63
23 51 63
23 71 63
-19 91 63
44 7 63
57 30 50
6 50 50
58 70 50
19 90 50
75 30 50
77 50 50
41 70 50
21 90 50
8 20 50
40 40 50
-2 60 50
60 80 50
40 0 50
33 40 50
24 58 50
27 80 50
20 0 50
35 40 50
68 70 50
10 0 50
72 20 50
72 20 50
100 60 54
-102 80 54
-36 0 54
-60 40 54
-66 50 54
-18 70 54
-39 0 54
-59 20 54
-41 40 54
-5 50 54
49 80 54
32 90 54
80 10 54
45 40 54
48 70 54
61 80 54
25 0 54
43 40 54
40 50 54
51 60 54
32 80 54
-36 0 54
8 20 54
24 49 50
1 79 50
71 99 50
26 19 50
26 19 50
25 39 50
57 59 50
44 79 50
44 99 50
28 9 50
-9 29 50
38 49 50
-56 69 50
10 99 50
17 9 50
43 21 50
72 39 50
39 59 50
5 79 50
59 89 50
36 9 50
199 34 50
34 69 50
34 69 50
51 99 50
-21 19 50
26 39 50
22 50 50
0 79 61
-5 89 61
23 19 61
33 39 61
39 49 61
-4 69 61
68 89 61
8 9 61
67 29 61
65 39 61
45 59 61
40 79 61
40 99 61
16 19 61
-2 39 61
27 59 61
27 79 61
42 89 61
38 19 61
21 39 61
20 53 61
50 79 61
19 89 61
57 99 61
7 19 61
54 39 61
54 39 61
12 78 84
21 98 84
34 18 84
8 38 84
45 58 84
51 68 84
51 85 84
13 8 84
13 8 84
11 28 84
1 48 84
40 68 84
26 88 84
64 8 84
37 28 84
28 48 84
28 48 84
41 77 84
41 88 84
61 18 84
-7 38 84
22 48 84
139 78 84
2 98 84
20 8 84
20 8 84
24 48 84
35 58 84
5 78 84
-11 98 78
-4 18 78
52 38 78
68 58 78
-8 78 78
36 98 78
33 18 78
19 38 78
38 48 78
66 68 78
48 88 78
25 8 78
20 28 78
20 28 78
35 38 78
34 78 78
33 94 78
25 8 78
51 38 78
51 38 78
6 58 78
-11 78 78
20 8 78
25 28 78
25 28 78
65 48 78
24 68 78
27 88 78
45 7 78
59 27 78
-49 37 78
41 67 78
29 77 78
71 7 78
20 27 78
49 47 78
20 67 78
40 87 78
40 87 78
28 17 78
42 37 78
10 57 78
57 77 78
8 97 78
-52 17 78
137 37 78
137 37 78
-36 77 78
32 97 78
56 17 78
5 37 78
32 57 78
9 77 78
9 77 78
10 97 78
57 27 78
44 37 78
17 57 78
48 77 78
1 87 78
173 7 78
128 27 78
52 47 78
-147 57 78
133 87 78
-110 7 78
10 27 78
-11 37 78
2 7 78
-22 17 78
39 37 78
28 70 78
-5 87 78
88 97 78
80 17 78
56 37 78
43 67 78
43 67 78
22 72 78
58 56 61
41 66 61
41 66 61
58 86 61
8 16 61
3 36 61
